634995.2	3049190.1	2
634988.6	3049196.8	2
634982.9	3049198.4	2
634977.9	3049197.4	2
634973.3	3049199.4	2
634970	3049204.4	2
634959.5	3049210.3	2
634950.3	3049214.9	2
634941.4	3049220.7	2
634929.3	3049229.2	0
634933.4	3049228.5	0
634926.3	3049227.2	0
634925.4	3049224	0
634928.7	3049218.9	0
634929.8	3049214.4	0
634930.5	3049211.5	0
634930.5	3049203	0
634928	3049191.2	0
634923.9	3049184.6	0
634922.8	3049176.8	0
634920.6	3049168	0
634919.4	3049163.5	0
634919.4	3049163.5	0
634918.7	3049161	0
634915.3	3049158	0
634914.6	3049157.3	0
634912.9	3049155.8	0
634903.6	3049153.2	0
634900.5	3049151.8	0
634895.5	3049149.5	0
634895.2	3049149.4	0
634895.2	3049149.4	0
634891.8	3049148.4	0
634891.8	3049148.4	0
634891.1	3049148.2	0
634887	3049147	0
634879.7	3049143.6	0
634876.3	3049139.6	0
634878.9	3049135.5	0
634880.4	3049133.4	0
634881	3049132.6	0
634881.7	3049131.5	0
634882.2	3049130.8	0
634883	3049129.6	0
634883.7	3049127.8	0
634883.9	3049127.1	0
634884.3	3049126.3	0
634884.8	3049124.8	0
634885.9	3049122.3	0
634891.1	3049121.5	0
634891.4	3049121.3	0
634894.8	3049119.3	0
634895.3	3049118.5	0
634898.5	3049113	0
634900.7	3049107.9	0
634898.5	3049102.1	0
634899.2	3049098.9	0
634900.3	3049094.3	0
634901.8	3049085.8	0
634901.6	3049084.6	0
634900.3	3049077.7	0
634896.3	3049065.6	0
634891.5	3049053.8	0
634881.5	3049038.6	0
634874.9	3049033.5	0
634868.2	3049030.9	0
634868	3049030.8	0
634859.4	3049027.9	0
634858.2	3049027.8	0
634853.3	3049027.2	0
634850	3049026.8	0
634848	3049026.5	0
634847.6	3049026.5	0
634838.7	3049026.8	0
634834.3	3049027.2	0
634829.9	3049029.4	0
634821.4	3049033.5	0
634824	3049030.5	0
634826.2	3049026.1	0
634824	3049022	0
634818.8	3049016.5	0
634815.2	3049010.6	0
634815.1	3049010.6	0
634809.6	3049002.1	0
634805.1	3048997	0
634803.7	3048995.4	0
634800.9	3048992.2	0
634797.4	3048988.3	0
634795.2	3048980.6	0
634797.1	3048972.9	0
634801.2	3048958.5	0
634801.9	3048956.3	0
634802.4	3048953.3	0
634804.4	3048942.6	0
634804.4	3048942.6	0
634804.4	3048931.2	0
634806.3	3048920.9	0
634800.4	3048902.8	0
634782	3048880.3	0
634764.6	3048867.4	0
634759.8	3048865.2	0
634755.7	3048863.2	0
634753.6	3048862.2	0
634750.8	3048861.5	0
634747.7	3048860.8	0
634740.1	3048863	0
634736.6	3048864.1	0
634736.5	3048863.5	0
634733.7	3048853	0
634735.2	3048847.4	0
634735.9	3048844.9	0
634736.5	3048842.6	0
634736.6	3048842.3	0
634739.2	3048835	0
634734.8	3048833.8	0
634725.5	3048837.2	0
634720.7	3048837.9	0
634718.8	3048834.7	0
634716	3048830.2	0
634709.5	3048829.9	0
634709	3048829.9	0
634706.5	3048825.3	0
634705.6	3048823.7	0
634705.3	3048823.2	0
634704.2	3048816.2	0
634709	3048805.2	0
634709.8	3048798.2	0
634703.1	3048791.2	0
634700.9	3048795.2	0
634694.6	3048800.7	0
634691.7	3048806.3	0
634688	3048807	0
634682.8	3048799.6	0
634681.4	3048789.7	0
634678.4	3048786	0
634671.4	3048784.5	0
634666.6	3048782.3	0
634660.7	3048784.1	0
634660.7	3048776.4	0
634660.7	3048773.8	0
634660.7	3048773.3	0
634660.8	3048769.6	0
634661	3048766	0
634661.1	3048762	0
634661.1	3048761.7	0
634656.7	3048759.4	0
634655.3	3048759.1	0
634653.3	3048758.7	0
634652.9	3048758.9	0
634649.3	3048760.5	0
634649.3	3048760.5	0
634643	3048759.8	0
634641.8	3048759.5	0
634639.4	3048759	0
634637.1	3048758.4	0
634636.8	3048758.3	0
634634.7	3048758	0
634632.7	3048757.6	0
634630	3048757.6	0
634627.2	3048757.6	0
634624.6	3048759.5	0
634621.7	3048761.6	0
634620.5	3048762.4	0
634616.1	3048775.3	0
634615.4	3048782.3	0
634611.3	3048791.2	0
634604.7	3048793.4	0
634602.1	3048788.9	0
634600.3	3048777.9	0
634596.6	3048770.9	0
634590.7	3048763.9	0
634585.9	3048763.9	0
634580.3	3048765.3	0
634580.3	3048765.1	0
634579.6	3048763.4	0
634578.8	3048761.5	0
634578.1	3048759.8	0
634577.6	3048758.6	0
634575.5	3048753.9	0
634567.8	3048749.1	0
634563.4	3048744.7	0
634553.8	3048743.6	0
634552	3048743.4	0
634550.9	3048743.2	0
634547.1	3048742.7	0
634546.2	3048742.6	0
634545.3	3048742.5	0
634544.6	3048742	0
634543.9	3048741.6	0
634542.4	3048740.6	0
634542.7	3048735.1	0
634542.7	3048732.3	0
634542.7	3048730.8	0
634542.7	3048728.9	0
634542.7	3048726.6	0
634541.8	3048719.2	0
634541.6	3048718.1	0
634541.6	3048715.7	0
634541.6	3048713.6	0
634541.6	3048711.9	0
634542.5	3048712.2	0
634543.5	3048712.5	0
634545.8	3048713.3	0
634549	3048714.5	0
634547.7	3048710.5	0
634546.8	3048707.8	0
634546.6	3048707.5	0
634546	3048706.1	0
634545.2	3048704.4	0
634544.3	3048702.7	0
634543.3	3048700.7	0
634542.3	3048698.5	0
634541.3	3048696.4	0
634541.1	3048696.1	0
634539.6	3048693.6	0
634536.5	3048688.3	0
634534.2	3048685.5	0
634532.3	3048683.3	0
634530.9	3048681.6	0
634528.4	3048679.1	0
634523.2	3048686.1	0
634522.5	3048694.2	0
634521	3048700.4	0
634516.2	3048693.8	0
634515.4	3048686.4	0
634513.2	3048680.3	0
634512.5	3048678.5	0
634511.8	3048676.7	0
634511	3048674.6	0
634510.9	3048674.1	0
634509.5	3048669.3	0
634508.4	3048665.8	0
634508	3048665.3	0
634505.5	3048662.6	0
634503.6	3048660.6	0
634502.9	3048660.6	0
634499.6	3048660.6	0
634499.4	3048660.3	0
634498.6	3048659.1	0
634496.3	3048655.8	0
634493.3	3048654	0
634490.6	3048654.5	0
634489.3	3048654.7	0
634487	3048658	0
634486.7	3048658.4	0
634485.9	3048662.8	0
634484.3	3048669	0
634483.7	3048671	0
634480.1	3048666.5	0
634477.1	3048665.4	0
634472.4	3048665.8	0
634471.9	3048665.8	0
634470.3	3048665.1	0
634468.2	3048664.2	0
634467.5	3048663.9	0
634466.8	3048660.7	0
634466	3048656.9	0
634464.8	3048655.8	0
634462.9	3048654	0
634461.6	3048652.9	0
634459	3048655.5	0
634458.7	3048655.8	0
634456.1	3048653.3	0
634454.9	3048652.1	0
634453.9	3048651	0
634451.6	3048651	0
634450.9	3048651	0
634450.4	3048652.8	0
634450.3	3048653.1	0
634450.3	3048653.1	0
634449.8	3048655.1	0
634449.8	3048655.3	0
634448.3	3048662.5	0
634449.1	3048667.6	0
634449	3048668.4	0
634448.9	3048671.4	0
634448.9	3048672.4	0
634448.7	3048676	0
634448.7	3048676.5	0
634448.3	3048676.5	0
634445.4	3048676.5	0
634442.4	3048675	0
634442.6	3048674.1	0
634443.1	3048671.2	0
634443.5	3048668.7	0
634443.1	3048663.3	0
634443	3048662.7	0
634443	3048662.4	0
634443	3048662	0
634442.8	3048660.3	0
634442.7	3048660.2	0
634441.3	3048658.6	0
634440.9	3048658.1	0
